pmid,title,abstract,pub_types,year,label_name
41538229,Community Reinforcement and Family Training (CRAFT) goes digital: Randomized pilot trial for families of individuals with opioid use problems.,"Community Reinforcement and Family Training (CRAFT) for concerned significant others (CSOs) of individuals with substance use problems (IP) is an efficacious in-person intervention warranting broader dissemination. However, previous web-based delivery studies have not achieved the increases in IP treatment entry seen with in-person studies. We developed two online CRAFT programs closely aligned with the in-person CRAFT protocol and pilot tested their efficacy and feasibility. We block randomized 45 CSOs (15/arm) of IPs with opioid use problems to receive 12 weeks of web-based peer support (PEER) or weekly web-based CRAFT modules with videoconference coaching either in groups (CRAFT-G) or individually (CRAFT-I). Though not statistically significant, more CSOs reported new IP treatment entry in CRAFT-G (76.9%; OR = 5.00, 95% CI [0.03, 3.41], p = .056) and CRAFT-I (72.7%, OR = 4.01, 95% CI [-0.23, 3.20], p = .106) compared to PEER (40.0%), and more CRAFT-G participants reported their IP was in medication treatment at 12 weeks compared to PEER (76.9% vs. 40.0%, OR = 5.00, 95% CI [0.19, 0.98], p = .11). CRAFT-G had significantly improved physical health (p = .025) and mood (p = .015), and both CRAFT-G (p = .018) and CRAFT-I (p = .012) showed increased relationship satisfaction compared to PEER. CSO engagement was similar across conditions. Results must be interpreted cautiously as the study was exploratory and small, and some results were not statistically significant. This pilot study is the first to suggest that online CRAFT programs have the potential to replicate in-person effects, possibly because it did not shorten or significantly alter the in-person protocol when adapting it to a digital format. (PsycInfo Database Record (c) 2026 APA, all rights reserved).","['Journal Article', 'Randomized Controlled Trial']",2026,clinical_trial
41538228,Pragmatic and low-cost contingency management intervention increases buprenorphine treatment engagement: Randomized controlled trial.,"Individuals with opioid use disorder have difficulty sustaining prolonged buprenorphine treatment engagement. Contingency management (CM; incentives) may increase treatment reinforcement, but most buprenorphine CM studies delivered incentives multiple times per week, more often than typical outpatient frequency. This exploratory, pragmatic study compared patients randomly assigned to CM versus treatment-as-usual (TAU; n = 46 per group) in visit attendance and treatment adherence (urine samples positive for buprenorphine and negative for other opioids) over 12 weeks in new opioid treatment clinic outpatients. Incentive delivery was aligned with scheduled clinic visits, which could create natural thinning of incentives as patients stabilized. The CM participants earned incentives on a reloadable debit card. The CM group, compared to TAU, had higher rates of attendance and adherence at first follow-up after intake (attendance: CM = 67.4% vs. TAU = 45.7%; adherence: CM = 30.4% vs. TAU = 26.1%) and perfect attendance and adherence over all 12 weeks (attendance: CM = 22.2% vs. TAU = 8.7%; adherence: CM = 17.8% vs. TAU = 4.3%). Secondary outcomes showed that the CM group had 1.56 times higher average attendance (95% CI [1.28, 1.91]), 1.63 times longer continuous attendance streak (95% CI [1.31, 2.02]), 1.98 times higher average adherence (95% CI [1.35, 2.14]), and a 1.94 times longer continuous adherence streak (95% CI [1.46, 2.59]) than TAU. Out of a possible $590.00, the CM group earned an average of $138.56 (SD ± 145.97). This study supports the pragmatic implementation of a low-cost CM intervention to increase early buprenorphine engagement. (PsycInfo Database Record (c) 2026 APA, all rights reserved).","['Journal Article', 'Randomized Controlled Trial', 'Pragmatic Clinical Trial']",2026,clinical_trial
41538203,Who benefits most from couple relationship education: A machine learning approach.,"Couple relationship education (CRE) seeks to enhance relationship functioning and prevent deterioration of relationship quality over time. However, impacts of CRE are mixed and often appear to be influenced by the characteristics of the couples receiving the intervention. To provide effective interventions, a better understanding of the couples who are most likely to benefit from CRE is needed. Unfortunately, the existing literature has failed to account for the complex and interdependent nature of pretreatment risk factors, leading to inconsistent and inconclusive results.
The present study addresses this issue by applying causal forest, a machine learning technique, to two randomized controlled trials of CRE to determine the pretreatment characteristics that are most predictive of treatment outcomes. In Study 1, data from 6,298 couples were used to train causal forest algorithms, and in Study 2, data from 1,595 couples were used to test the accuracy and generalizability of the trained models.
Causal forest models indicated that pretreatment characteristics predicted 12-month treatment effects, such that participants with higher psychological distress and lower baseline relationship happiness experienced greater improvements in relationship happiness, while those with higher psychological distress and perceived stress had greater reductions in negative emotions and behaviors within the relationship. These results were robust when tested in a novel data set.
This research highlights the underlying heterogeneity in CRE treatment effects and demonstrates the ability of machine learning methods to identify who may benefit most from CRE and can inform efforts to improve targeting of these interventions. (PsycInfo Database Record (c) 2026 APA, all rights reserved).","['Journal Article', 'Randomized Controlled Trial']",2026,clinical_trial
41538202,Strengthening couple functioning to enhance child outcomes in low-income families: A randomized controlled trial.,"Large-scale efforts have disseminated couple and relationship programs to strengthen couple relationships among low-income families, with the hope that doing so would yield benefits for partners and their children. The present study provided a rigorous test of this hypothesis by examining indirect effects of a couple-focused preventive intervention on child outcomes in a large sample of low-income families.
Data were drawn from the Supporting Healthy Marriage evaluation, in which 6,298 low-income married couples with children were randomized to a relationship education intervention with supplemental activities and family support services or to a control condition. Couple relationship functioning was assessed 12 months postrandomization, and five child outcomes (self-regulation, internalizing behavior problems, externalizing behavior problems, cognitive and academic performance, and social competence) were assessed 30 months postrandomization.
Structural equation models revealed that the intervention had significant indirect effects on children's self-regulation, internalizing behavior problems (children younger than 14 years), externalizing behavior problems (children younger than 14 years), cognitive and academic performance (children older than 5 years), and social competence, through enhanced couple functioning.
Participation in a couple-focused intervention had significant indirect effects on low-income couples' children 30 months later through intervention-derived improvements in the couple relationship. These results suggest that strengthening couple relationships may be a viable option to indirectly promote child well-being in low-income families. (PsycInfo Database Record (c) 2026 APA, all rights reserved).","['Journal Article', 'Randomized Controlled Trial']",2026,clinical_trial
41538200,Increasing the effectiveness of psychotherapy in routine care through transdiagnostic online modules? Randomized controlled trial investigating blended care.,"Blended care (BC), the integration of Internet-based interventions into psychotherapy (PT), is thought of as a promising approach to enhance PT's effectiveness and efficiency. This randomized controlled trial aimed to investigate the effectiveness as well as the implementation and usage of BC with transdiagnostic online modules compared to PT in routine care in Germany. Routine outpatient PT is delivered by licensed psychotherapists across different therapeutic orientations (cognitive behavioral therapy, psychodynamic, systemic), with variable treatment lengths and procedures.
Psychotherapists in routine outpatient care recruited 1,159 patients who were randomized to BC or PT. The primary outcome was self-reported mental distress (the composite of anxiety and depression); secondary outcomes included self-reported satisfaction with life, level of functioning, eating pathology, and drug and alcohol use, as well as therapist-rated severity and changes. Outcomes were measured at baseline, 6 weeks, 12 weeks, 6 months, and 12 months. We examined whether BC and PT groups changed differently over time using linear mixed models. We also investigated differences in sessions and terminations and report usage metrics of the BC platform.
Contrary to our hypotheses, we did not find differences between BC and PT in outcomes, including anxiety, depression, satisfaction with life, level of functioning, eating pathology, alcohol and drug use, therapist-rated severity, and satisfaction with treatment at 6 months postrandomization (all p > .05). BC and PT did not differ in the number of sessions or terminations. Regarding usage of the BC platform, 534 patients (91.6%) received at least one online chapter, with M = 7.26 (SD = 7.01) of a total of 39 online chapters assigned on average, and patients logged in M = 19.73 (SD = 24.66) times and spent M = 367.14 (SD = 338.27) minutes on the platform.
In this real-world application of BC, therapists had considerable flexibility in implementing BC and integrating Internet-based interventions with sessions. Our findings suggest that the benefits observed in more structured BC setups may not fully translate to a flexible and transdiagnostic BC setup in routine care, potentially due to variations in implementation and adherence. (PsycInfo Database Record (c) 2026 APA, all rights reserved).","['Journal Article', 'Randomized Controlled Trial']",2026,clinical_trial
41537614,[Efficacy of adding transcranial electrical stimulation to monopharmacotherapy in post-COVID syndrome with chronic fatigue and cognitive decline].,"The investigation of potential treatment methods for post-COVID syndrome with neurological manifestations within the framework of randomized controlled trials remains one of the priority tasks.
To compare the effects of pharmacotherapy alone versus pharmacotherapy combined with transcranial electrical stimulation on neurological status measures and plasma levels of pro-inflammatory cytokines in patients with post-COVID syndrome.
The study included 150 patients with PCS and randomized them into 2 groups (75 patients each): the main group received transcranial electrical stimulation (TES) in addition to monopharmacotherapy, the comparison group received monopharmacotherapy only. The effectiveness of the treatment was analyzed using the MFI-20, MoCa, CGI-S scales and plasma levels of TNF-
The study included 150 patients with post-COVID syndrome presenting neurological symptoms, who were randomized into two groups (75 patients each): the main group received transcranial electrical stimulation in combination with pharmacotherapy, while the comparison group received pharmacotherapy alone. In both groups, Cortexin was used as the pharmacotherapy. The effectiveness of the treatment was evaluated using the MFI-20, MoCA, and CGI-S scales, as well as plasma levels of TNF-
The results of the study support considering transcranial electrical stimulation as an effective and pathogenetically justified component of complex therapy for post-COVID syndrome with neurological symptoms, accompanied by chronic fatigue and cognitive impairment.","['Journal Article', 'Randomized Controlled Trial', 'English Abstract']",2025,clinical_trial
41537478,Effects of Electronic Sports on Community-Dwelling Older Adults With Mild Cognitive Impairment: A Randomized Controlled Study.,"Electronic sports (eSports) are sports in which multiple players compete in video games with a defined set of rules. This may have an impact on cognitive function or psychiatric symptoms in older adults with mild cognitive impairment (MCI); however, it has not been extensively studied. This study aimed to examine whether eSports could improve cognitive function and psychiatric symptoms in older adults with MCI.
This was a single-blind, two-arm, randomized controlled study. Thirty-four community-dwelling older adults with MCI were randomly assigned to either the intervention (60 min once a week for 8 weeks) or control group. Participants were assessed for cognitive function (global cognition, attention, and executive function) and psychiatric symptoms (depression and apathy) before and after the intervention. Changes in prefrontal cortex activation during verbal fluency tasks were also preliminarily examined in some participants using functional near-infrared spectroscopy (fNIRS).
Both groups showed improved global cognition; however, the group interaction was not significant. No significant changes in attention, executive function, or psychiatric symptoms were observed in either group. Hemodynamic data showed no significant changes in the prefrontal cortex activation pre- and post-intervention in the two groups as well.
The effects of eSports on cognitive function and psychiatric symptoms in older adults with MCI could not be confirmed in the present study. The potential of eSports to enhance cognition and alleviate psychiatric symptoms in older adults warrants further investigation through larger, rigorously designed studies to establish its efficacy.","['Journal Article', 'Randomized Controlled Trial']",2026,clinical_trial
41537451,Effects of comprehensive psychological intervention and traditional Chinese medicine on treatment adherence and quality of life in breast cancer patients undergoing chemotherapy.,"This study aimed to explore how comprehensive psychological intervention combined with traditional Chinese medicine (TCM) external therapy affects treatment adherence and quality of life in breast cancer patients undergoing chemotherapy. The research included 124 patients from January 2023 to December 2023, randomly assigned to either a control group (n=60) receiving standard chemotherapy and routine care and an intervention group (n=64) receiving additional psychological support (mindfulness training, cognitive restructuring, group therapy) and TCM therapies (moxibustion, acupoint application, herbal fumigation). Results showed that the intervention group had significantly better chemotherapy completion (92.2% vs 85.0%) and dose intensity (89.1% vs 80.0%), with fewer delays (10.9% vs 20.0%) and regimen changes (15.6% vs 26.7%). Quality of life improved notably, particularly in emotional (Δ=16.7) and social functions (Δ=14.2). Psychological metrics also improved, with anxiety and depression rates dropping significantly. Additionally, the intervention group experienced fewer severe side effects such as myelosuppression, nausea, fatigue, and neuropathy. These findings suggest that combining psychological support with TCM therapies enhances treatment adherence, quality of life, and psychological well-being while reducing chemotherapy-related adverse effects, offering a promising approach for supportive care in breast cancer patients.","['Journal Article', 'Randomized Controlled Trial']",2026,clinical_trial
41537313,Effectiveness of electroacupuncture in improving sperm motility and morphology in men with varicocele.,"Infertility affects 15% of couples worldwide, with male factors contributing to over half of the cases. Varicocele, present in 35% of men with primary infertility, impairs sperm quality. This study evaluates the effect of electroacupuncture (EA) on improving sperm motility and morphology in varicocele patients. A single-blind, randomized controlled trial was conducted with 14 participants divided into an EA group (n=7) and a control group (n=7). The intervention group received EA in combination with a herbal regimen and Tribulus Terrestris, while the control group received only the herbal regimen and Tribulus Terrestris without EA. Men aged 20-35 with ultrasound-confirmed varicocele and abnormal spermiograms were included. Statistical analysis used the paired t-test, Wilcoxon, and Mann-Whitney tests. The EA group showed significant improvements in sperm morphology (P=0.029) and motility (P=0.026) compared to the control group. These findings suggest that EA significantly enhances sperm quality in varicocele patients and may serve as an effective complementary treatment for male infertility.","['Journal Article', 'Randomized Controlled Trial']",2026,clinical_trial
41537216,Periprostatic Nerve Block vs. Intravenous Ibuprofen for Pain Management During Transrectal Prostate Biopsy Procedures: A Prospective Comparative Study.,"This study aimed both to compare the efficacy of intravenous (IV) ibuprofen with periprostatic nerve block (PPNB) in pain control during prostate biopsy procedures and to investigate factors influencing pain scores.
A total of 128 patients were prospectively enrolled between June and December 2023 and randomized into two groups: IV ibuprofen was Group 1 (n = 64) and PPNB was Group 2 (n = 64). Pain levels were assessed using a Visual Analog Scale (VAS) at various stages of the procedure. Demographic and clinical data, including age, prostate specific antigen (PSA) levels, prostate volume, body mass index (BMI), histopathology results, and Prostate Imaging-Reporting and Data System (PI-RADS) scores, were recorded and correlated among themselves.
The mean ages (64.68 ± 5.87 vs 63.33 ± 7.26 years), and median PSA level was [13.00 (8.04-41.68) ng/mL vs 10.00 (6.73-23.80) ng/mL] of Group 1 and 2 were as indicated, (
IV ibuprofen demonstrates promise as an easily applicable analgesic method for prostate biopsy, particularly for patients who are unwilling or unable to undergo PPNB. This study underscores the need for large-scale investigations to validate these findings.
ClinicalTrials.gov with identifier (NCT06737939).","['Journal Article', 'Comparative Study', 'Randomized Controlled Trial']",2025,clinical_trial
41537015,Burosumab in Chinese adults with X-linked hypophosphatemia: a phase 4 study.,"X-linked hypophosphatemia (XLH) is a rare genetic disorder, for which burosumab treatment may be beneficial. This study evaluated the efficacy, pharmacokinetics, and safety of burosumab in Chinese adults with XLH. In this open-label, multicenter, postmarketing phase 4 study, 18 Chinese adult outpatients with XLH received conventional oral phosphate (30 mg/kg/d in 5 doses) and calcitriol (0.50 μg/d in 2 doses) during a 14-wk run-in period. Patients then received subcutaneous burosumab 1.0 mg/kg every 4 wk for 48 wk (12 doses). The main outcome measures were changes from baseline in mean serum phosphate level at the end of burosumab treatment, along with patient-reported outcomes. Sixteen (88.9%) and four (22.2%) patients achieved mean serum phosphate levels >2.5 mg/dL at the mid-point and the end of the dose cycle, respectively. The mean (SD) serum phosphate level increased from 1.6 (0.25) mg/dL at baseline to 2.4 (0.28) mg/dL at the end of the dose cycle. The mean (SD) change from baseline in serum phosphate level was 50.1% (14.11%) following burosumab treatment. The tubular maximum reabsorption rate of phosphate to glomerular filtration rate (TmP/GFR) increased from 1.3 (0.32) mg/dL at week 0 to 2.0 (0.42) mg/dL at week 48. Over 48 wk, patients reported that their worst pain, severity, interference, and stiffness were relieved and Measurement Information System quality of life assessment scores increased. Motor function assessed by the 6-min walking test improved significantly (72.7% increase from baseline to week 48). All treatment-emergent adverse events were mild or moderate; none were serious or serious treatment-related. Burosumab treatment led to sustained correction of serum phosphate levels, enhanced renal phosphate reabsorption (ie, TmP/GFR improvements), and improved stiffness, pain, and functional exercise capacity. Treatment was well-tolerated without any new safety signals in Chinese patients with XLH.","['Clinical Trial', 'Journal Article']",2025,clinical_trial
